,cityid,title,address,mobile,longitude,latitude
493,321000,绿源电动车(吉安路专卖店),江苏省扬州市邗江区吉安路汊河镇,13815827253,119.3946369334,32.34088801781
494,321000,绿源电动车(汊河镇店),江苏省扬州市邗江区汊河镇,13815827253,119.38839031074,32.342384277789
495,321000,绿源电动车(李典镇店),江苏省扬州市广陵区李典镇,13665275796,119.58017355483,32.323090773156
496,321000,绿源电动车(百祥园小区店),江苏省扬州市邗江区百祥园小区1号,,119.39901426905,32.380619989928
497,321000,绿源电动车(云霞路店),江苏省扬州市邗江区云霞路,13645258846,119.43292246689,32.348651871945
498,321000,绿源电动车(西大街店),江苏省扬州邗江区槐四镇西大街18号,,119.44892605958,32.458831424941
499,321000,绿源电动车(真武镇店),江苏省扬州市江都区真武镇,13605250330,119.57840974097,32.586020382474
500,321000,绿源电动车(长江路专卖店),江苏省扬州市江都区长江路,15952558008,119.58773046542,32.429940846126
501,321000,绿源电动车(吴堡镇店),江苏省扬州市江都区小纪镇吴堡,18952764800,119.86060198689,32.672348846631
502,321000,绿源电动车(人民街专卖店),江苏省扬州市仪征市真州镇人民街67号鼓楼（国庆路）,051483909359,119.18534247558,32.277140242681
503,321000,绿源电动车(汶河南路专卖店),江苏省扬州市广陵区汶河街道汶河南路17号,051487234616,119.43922806393,32.39247787899
504,321000,绿源电动车(文昌中路专卖店),江苏省扬州市广陵区文昌中路207号文昌中路,051487234616,119.45603997216,32.401461051641
505,321000,绿源电动车(人民街专卖店),江苏省扬州市仪征市真州镇人民街67号,051483582233,119.18534247558,32.277140242681
506,321000,绿源电动车(双塘东路专卖店),江苏省扬州市邗江区维扬经济开发区双塘东路147号,13004300398,119.41197348156,32.443121195783
507,321000,绿源电动车(马集镇店),江苏省扬州仪征市马集镇1号,,119.17993748581,32.359781352887
508,321000,绿源电动车(朴席镇店),江苏省扬州仪征市朴席镇1号,,119.32708177135,32.30206208561
509,321000,绿源电动车(隆觉路店),江苏省扬州市仪征市隆觉路朴席镇,13852516139,119.3236206817,32.301434109767
510,321100,绿源电动车(长虹路店),江苏省镇江市丹徒区长虹路大路镇,051183720110,119.74571923224,32.21691356152
511,321100,绿源电动车(大港新区店),江苏省镇江市镇江新区大港新区,051186019797,119.6763168584,32.192949954328
512,321100,绿源电动车(小米山路店),江苏省镇江市京口区健康了街道桃花山庄小米山路37号,13815151033,119.48727077278,32.212778907555
513,321100,绿源电动车(滨江路店),江苏省镇江市京口区四牌楼街道滨江路,13275117016,119.40235406928,32.221135358797
514,321100,绿源电动车(兴业街店),江苏省镇江市句容市郭庄镇兴业街55号,13952930376,119.0393862287,31.810570646333
515,321100,绿源电动车(东大街店),江苏省句容市天王镇东大街99号,,119.21791422444,31.750353740399
516,321200,绿源电动车(鹿鸣大街专卖店),江苏省泰州市姜堰区溱潼镇鹿鸣大街1号楼19号,13605268049,120.10555962091,32.655466880161
517,321200,绿源电动车(张甸镇店),江苏省泰州市姜堰区张甸镇,15195219902,120.05883850291,32.412840562474
518,321200,绿源电动车(新建街店),江苏省泰州市靖江市新建街,052384896119,120.27110485376,32.025908539477
519,321200,绿源电动车(扬州路店),江苏省泰州市海陵区扬州路,052389667558,119.90308689372,32.498015104431
520,321200,绿源电动车(青年北路专卖店),江苏省泰州市海陵区青年北路,052386222848,119.91881623751,32.494025632929
521,321200,绿源电动车(大庆路店),江苏省泰州泰兴市大庆西路25号绿源电动车,052387723086,120.02257961878,32.179247398031
522,321200,绿源电动车(安丰镇店),江苏省泰州市兴化市安丰镇工商所对面,15996092742,120.11539617664,33.097694198906
523,321200,绿源电动车(建设路专卖店),江苏省泰州市兴化市昭阳镇建设路52号,052383227909,119.84668517279,32.944030913046
524,321300,绿源电动车(半城镇专卖店),江苏省宿迁市泗洪县半城镇1号,,118.40606301488,33.353812376856
525,321300,绿源电动车(藏桥村店),江苏省宿迁市泗洪县藏桥村1号,18762172278,118.3539926066,33.521699106212
526,321300,绿源电动车(归仁镇店),江苏省宿迁市泗洪县归仁镇归七线,18851367106,118.20313548616,33.675068251329
527,321300,绿源电动车(界集镇店),江苏省宿迁市界集镇中心医院对面1号,,118.42090419017,33.560067264829
528,321300,绿源电动车(临淮镇店),江苏省宿迁市泗洪县临淮镇1号,,118.42507682407,33.239660304853
529,321300,绿源电动车(水岸城邦售后服务站),江苏省泗洪县水岸城邦西门售后店,13141567188,118.22763187903,33.461122452577
530,321300,绿源电动车(青阳南路店),江苏省宿迁市泗洪县青阳南路,13141567188,118.22687959749,33.466839200975
531,321300,绿源电动车(山河东路店),江苏省宿迁市泗洪县山河东路,13141567188,118.25083389591,33.460292682116
532,321300,绿源电动车(上塘镇店),江苏省宿迁市泗洪县上塘镇十字路口向南50米,13141567188.15950613685,118.0499782446,33.361053256261
533,321300,绿源电动车(水岸城邦店),江苏省宿迁市泗洪县水岸城邦西门,13141567188,118.22744304841,33.461364006318
534,321300,绿源电动车(双沟镇店),江苏省宿迁市泗洪县双沟镇东大路,13815763428,118.19455808287,33.230851524182
535,321300,绿源电动车(孙园镇店),江苏省宿迁市泗洪县孙园镇,15358367561,118.37558126833,33.39431089383
536,321300,绿源电动车(蔡集镇店),宿迁市宿城区蔡集镇农电站西50米,,118.16606050711,33.97982687422
537,321300,绿源电动车(府前路专卖店),江苏省宿迁市宿城区罗圩乡府前路临街门面,052781882006,118.29362971684,33.766793909717
538,321300,绿源电动车(三树镇店),江苏省宿迁市宿城区三树镇加油站北300米,,118.24811610106,33.969254403349
539,321300,绿源电动车(江苏省宿迁市宿豫区丁嘴镇政府对面店),江苏省宿迁市宿豫区丁嘴镇政府对面l绿源电动车,15371357233,118.56271329589,33.875235982194
540,321300,绿源电动车(新庄镇店),江苏省宿迁市宿豫区新庄镇1号,,118.46411592587,33.969454376987
541,321301,绿源电动车(建设街店),河北省张家口市沽源县建设街63号,03135798164,115.69251000642,41.672786330824
542,321301,绿源电动车(北辛堡镇店),河北省张家口市怀来县北辛堡镇49号,13730305339,115.78459134564,40.437293667224
543,321301,绿源电动车(东花园镇店),河北省张家口市怀来县东花园镇商业街18号,13932353626,115.80906886499,40.345311816636
544,321301,绿源电动车(沙城镇店),河北省张家口市怀来县沙城镇,6221038,115.52521934341,40.415767841353
545,321301,绿源电动车(大清沟镇专卖店),河北省张家口市尚义县大清沟镇55号,13785314433,114.13188637407,41.341631870159
546,321301,绿源电动车(代王城镇专卖店),河北省张家口市蔚县代王城镇  ,13785364103,114.6842238771,39.899342667174
547,321301,绿源电动车(牌楼北街专卖店),河北省张家口市蔚县牌楼北街,03137011567,114.57780935324,39.849037653239
548,321301,绿源电动车(西合营店),河北省张家口市蔚县西合营,13633234357,114.77599544374,39.961237438154
549,321301,绿源电动车(沙岭子村店),河北省张家口市宣化县沙岭子镇沙岭子村20号,13483343197,114.92208199583,40.673523747189
550,321301,绿源电动车(中横街专卖店),河北省张家口市桥东区工业东街工业中横街36号,03132268489,114.89627017205,40.800421150985
551,321301,绿源电动车（义圣宫路店）,河北省张家口市宣化区义圣宫路绿源店,03137964221,115.06601051604,40.613398370061
552,321301,绿源电动车(龙泉路4店),河北省张家口市阳原县龙泉路,03137358888,114.16399776678,40.113175675244
553,321301,绿源电动车(笔架西路店),湖南省张家界市慈利县笔架西路,13907443686,111.12698879317,29.427897368586
554,321301,绿源电动车(文明西路店),湖南省张家界市桑植县文明西路,13907446609,110.17813951998,29.406948796313
555,321301,绿源电动车(子午路店),湖南省张家界市永定区子午路878号,13037443497,110.47401026132,29.140419192513
556,330100,绿源电动车(龙门路店),浙江省杭州市淳安县千岛湖龙门路144号,15990136058,119.0605279562,29.617471875007
557,330100,绿源电动车(桂花西路店),浙江省杭州市富阳区桂花西路,057163376103,119.94422813555,30.055034163002
558,330100,绿源电动车(长征中学店),浙江省杭州市拱墅区赵伍路,057188190004,120.13852410511,30.311880968847
559,330100,绿源电动车(香积寺路店),浙江省杭州市下城区香积寺路169号,13758266211,120.1704282202,30.313253927143
560,330100,绿源电动车(教工路店),浙江省杭州市拱墅区教工路600号,057189923166,120.1405229174,30.305092242257
561,330100,绿源电动车(紫荆花北路店),浙江省杭州市西湖区紫荆花北路399号,057189923166,120.09681342985,30.320881325165
562,330100,绿源电动车(东路水岸鑫域店),寿昌镇东路水岸鑫域22号（寿昌镇交警中队斜对面）,,119.23694538304,29.366676241963
563,330100,绿源电动车(明月桥路店),浙江省杭州市江干区明月桥路,18668009195,120.23200878623,30.296647584287
564,330100,绿源电动车(３号大街店),浙江省杭州市江干区３号大街大都文苑风情,13666635327,120.35615924052,30.315696369322
565,330100,绿源电动车(新风路店),浙江省杭州市江干区新风路328,15869114604,120.21125539219,30.300408645177
566,330100,绿源电动车(崇文路店),浙江省杭州市临安市青山湖街道崇文路520号,15258852163,119.82959959346,30.252260830812
567,330100,绿源电动车(天目路店),浙江省杭州市临安市於潜镇天目路121号,13136111498,119.40274867446,30.19127480325
568,330100,绿源电动车(钱江路店),浙江省杭州市上城区钱江路,13777418818,120.20317330142,30.241864617662
569,330100,绿源电动车(复兴路3店),浙江省杭州市上城区复兴路139号复兴路,13967138755,120.17552590518,30.219779822479
570,330100,绿源电动车(瓜山北苑店),浙江省杭州市拱墅区上塘路瓜山北苑7-108 号,13456776414,120.15155812466,30.344869248746
571,330100,绿源电动车(潮王路店),浙江省杭州市下城区潮王路上塘路239号,13073603668,120.16913729063,30.29638182279
572,330100,绿源电动车(九龙路店),浙江省杭州市桐庐县九龙路81号,057164314255,119.44795597452,29.939761942158
573,330100,绿源电动车(教工路二店),浙江省杭州市西湖区教工路93号,057186827506,120.14170052662,30.287503814258
574,330100,绿源电动车(古墩路店),浙江省杭州市西湖区古墩路554号古墩路,15258896506,120.10471401758,30.29311369529
575,330100,绿源电动车(庆春路店),浙江省杭州市上城区庆春路10号,057187294685,120.19264716928,30.264184889824
576,330100,绿源电动车(水秀苑店),浙江省杭州市西湖区三墩路476号,057188961066,120.09934756015,30.329457282769
577,330100,绿源电动车(镇南路店),浙江省杭州市萧山区镇南路（河庄镇中心小学）,18367160867,120.47360033532,30.302037073005
578,330100,绿源电动车(人民路瓜沥店),浙江省杭州市萧山区人民路958号,057182560523,120.46749504653,30.183361376869
579,330100,绿源电动车(大溪路店),浙江省杭州市萧山区大溪路58号,13867131184,120.17092520592,29.943612719459
580,330100,绿源电动车(坎山镇店),浙江省杭州市萧山区人民路107号,057183581035,120.42131811499,30.192576269225
581,330100,绿源电动车(盈丰路店),浙江省杭州市萧山区盈丰路306号,057189923166,120.25507115222,30.23073416559
582,330100,绿源电动车(白腊路店),浙江省杭州市萧山区白腊路长山镇,15372022788,120.30761895481,30.196435648453
583,330100,绿源电动车(新螺路店),浙江省杭州市萧山区新塘街道霞江村新螺路170号,13386529661,120.32740075282,30.150323003225
584,330100,绿源电动车(新湾街道店),浙江省杭州市萧山区新湾街道南浔银行浙江萧山湖商村镇银行杭州市萧山新湾镇初级中学,13968044218,120.54714296154,30.289358888772
585,330100,绿源电动车(崇贤镇店),浙江省杭州市余杭区崇贤镇崇超线,13221812293,120.182522545,30.401891507735
586,330100,绿源电动车(莫干山路专卖店),杭州余杭区良渚镇莫干山路2198号,13868171987,120.06114383374,30.379858978868
587,330100,绿源电动车(临平沿山路店),浙江省杭州市余杭区临平沿山路3号邱山大街,18668015883,120.30240228901,30.427094758549
588,330100,绿源电动车(城隍中路店),浙江省杭州市余杭区城隍中路46号,057189923166,120.29618599213,30.355209669818
589,330100,绿源电动车(塘栖路店),浙江省杭州市余杭区塘栖路309号绿荫街,15968883703,120.20504282283,30.481794597865
590,330200,绿源电动车(观海卫路店),浙江省宁波市慈溪市观海卫镇观海卫路103-109号,057463615105,121.41552292358,30.172899530947
591,330200,绿源电动车(镇中路店),浙江省宁波市慈溪市镇中路,057463602140,121.45789800118,30.120752899932
592,330200,绿源电动车(广平路店),浙江省宁波市奉化市广平路南山路23号,057488961777,121.41795718907,29.660090920432
593,330200,绿源电动车(启运路店),浙江省宁波市鄞州区礼嘉桥启运路20号,18968315301,121.5067030852,29.857294370697
594,330200,绿源电动车(云林东路店),浙江省宁波市鄞州区布政菜场云林东路72弄8-12号,15988661665,121.47747772114,29.847434264434
595,330200,绿源电动车(南门街道店),浙江省宁波市海曙区南门街道三市路,13967890288,121.55042854341,29.86581270162
596,330200,绿源电动车(洪塘中路店),浙江省宁波市江北区洪塘中路281号洪塘中路,13248659898,121.51430223893,29.945241177235
597,330200,绿源电动车(榭嘉路店),浙江省宁波市江北区榭嘉路386号北海南路,13805885223,121.52863973176,29.926027167322
598,330200,绿源电动车(环城西路店),浙江省宁波市海曙区环城西路南段76号,,121.5280373967,29.880075357605
599,330200,绿源电动车(百丈路专卖店),浙江省宁波市鄞州区百丈路146-148号,057487753025,121.57161255598,29.871137934988
600,330200,绿源电动车(翠柏路专卖店),浙江省宁波市海曙区翠柏路,057487271211,121.53897010197,29.884482041239
601,330200,绿源电动车(沧海北路店),浙江省宁波市江东区沧海北路滨江大道200号,18358402771,121.60829533616,29.895249396478
602,330200,绿源电动车(塔山路店),浙江省宁波市象山县塔山路205号,13867831316,121.88612145965,29.483184096103
603,330200,绿源电动车(永达西路店),浙江省宁波市鄞州区飞虹新村永达西路117号,18005795333,121.56403194309,29.855229219567
604,330200,绿源电动车(兴宁路店),浙江省宁波市江东区兴宁路145号兴宁路,13857843023,121.57812754113,29.858817871392
605,330200,绿源电动车(黄鹂社区店),浙江省宁波市江东区兴宁路154号兴宁路,13857843023,121.57822219988,29.858729596502
606,330200,绿源电动车(荷晓东路店),浙江省宁波市鄞州区洞桥镇荷晓东路928号,15958890927,121.41975953274,29.790159805156
607,330200,绿源电动车(横街中路专卖店),浙江省宁波市鄞州区横街中路22号望童线,057488280990,121.40738228525,29.862842704634
608,330200,绿源电动车(文化路店),浙江省宁波市鄞州区文化路,057488061488,121.59810848504,29.734224999269
609,330200,绿源电动车(卖面桥村店),浙江省宁波市鄞州区望童线集仕巷镇卖面桥村东街40号,18967896267,121.48002115985,29.881646341391
610,330200,绿源电动车(梅墟路店),浙江省宁波市鄞州区梅墟路82号,15356846686,121.65993636128,29.903559981234
611,330200,绿源电动车(冯家村店),浙江省宁波市海曙区冯家村(雅源幼儿园斜对面),13071958919,121.49364647647,29.828428102732
612,330200,绿源电动车(雅源北路店),浙江省宁波市海曙区雅源北路11号,057466824811,121.51725717594,29.834725166424
613,330200,绿源电动车(宁横公路店),浙江省宁波市鄞州区宁横公路云龙镇政府,13291929277,121.60599126508,29.777400281756
614,330200,绿源电动车(舜水南路店),浙江省宁波市余姚市舜水南路96-3号,13566090276,121.15778409101,30.049152476271
615,330200,绿源电动车(中山南路店),浙江省宁波市余姚市中山南路,057462936255,121.35263440914,30.033182890285
616,330200,绿源电动车(光明北路店),浙江省宁波市余姚市泗门镇光明北路105号,057462123501,121.04674098282,30.172623775102
617,330200,绿源电动车（车站路店）,浙江省宁波市镇海区车站路58号,13858373254,121.71604390966,29.957751626269
618,330200,绿源电动车(兆龙路店),浙江省宁波市镇海区庄市兆龙路663一665号,13615885900,121.61945099621,29.932377680837
619,330300,绿源电动车(慈湖工业区店),温州市慈湖镇慈湖工业区2号（104国道慈湖段189号）,,120.66108545228,27.960654109049
620,330300,绿源电动车(黎明西路店),浙江省温州市鹿城区黎明西路136号,,120.68499822366,28.018080980933
621,330300,绿源电动车(锦绣路店),浙江省温州市鹿城区锦绣路950号,13857796341,120.66216936609,28.004729503287
622,330300,绿源电动车(温瞿西路店),浙江省温州市瓯海区温瞿西路,057756865686,120.53726794957,28.006316853394
623,330300,绿源电动车(慈湖镇店),浙江省温州市龙湾区机场大道1719号,057786350592,120.76948930169,27.975352120447
624,330300,绿源电动车(拱瑞山路店),浙江省温州市瑞安市拱瑞山路588号,057766878697,120.65145473407,27.771688075579
625,330300,绿源电动车(双屿南路店),浙江省温州市瑞安市双屿南路124号,057765781228,120.46339869197,27.786297064743
626,330300,绿源电动车(环城西路店),浙江省温州市永嘉县环城西路,13968977718,120.70279884408,28.150451428412
627,330400,绿源电动车(联丁线店),浙江省嘉兴市海宁市联丁线,057387631986,120.650952483,30.427523172487
628,330400,绿源电动车(水月亭西路店),浙江省嘉兴市海宁市水月亭西路103号,057387779157,120.69548973475,30.530625814817
629,330400,绿源电动车(马桥街道店),浙江省嘉兴市海宁市马桥街道505号,057387761023,120.70947889162,30.46703139516
630,330400,绿源电动车(朝阳西路店),浙江省嘉兴市海盐县朝阳西路152号,057386021026,120.94155373899,30.52247507777
631,330400,绿源电动车(永庆东路店),浙江省嘉兴市海盐县永庆东路568号永庆东路,057386722615,120.83271709372,30.582640157603
632,330400,绿源电动车(堰山路店),浙江省嘉兴市海盐县堰山路,13105733636,120.85955887074,30.408767063211
633,330400,绿源电动车(镇中路店),浙江省嘉兴市海盐县于城镇镇中西路98号镇中路,057386921381,120.86103129765,30.538239988818
634,330400,绿源电动车(夏义路店),浙江省嘉兴市南湖区夏义路,13615837366,120.85933505634,30.755952917554
635,330400,绿源电动车(禾兴南路专卖店),浙江省嘉兴市南湖区禾兴南路263号,057382221555,120.75529117762,30.762545610534
636,330400,绿源电动车(禾兴北路专卖店),浙江省嘉兴市南湖区禾兴北路75号,057382221555,120.75252947056,30.782206417521
637,330400,绿源电动车(庆丰北路店),浙江省嘉兴市桐乡市庆丰北路27号,057388250252,120.55747574281,30.643700082806
638,330400,绿源电动车(民和路店),浙江省嘉兴市秀洲区民和路洪运路176号,13967376593,120.6671585489,30.688017919235
639,330500,绿源电动车(浦源大道店),浙江省湖州市安吉县浦源大道351号,05725868399,119.69398788082,30.641534757528
640,330500,绿源电动车(泗洲山南路店),浙江省湖州市安吉县墅兴路203号泗洲山南路,13567965455,119.79522714322,30.78787383957
641,330500,绿源电动车(梧桐路店),浙江省湖州市长兴县白岘镇梧桐路,13757253021,119.69930015775,31.117856714693
642,330500,绿源电动车(二界岭乡店),浙江省湖州市长兴县初台线二界岭中心幼儿园,13868257055,119.62895887002,30.953820127336
643,330500,绿源电动车(和平大道店),浙江省湖州市长兴县和平大道98号,,119.91308100735,30.830264217686
644,330500,绿源电动车(虹星桥镇店),浙江省湖州市长兴县新星路虹星桥镇中学,13735133345,119.87913806439,30.92454221922
645,330500,绿源电动车(华锦路店),浙江省湖州市长兴县李家巷镇刘家渡村华锦路小洋桥彪强车行,05726602076,119.96706664202,30.97465055845
646,330500,绿源电动车(玉泉村店),浙江省湖州市长兴县泗安镇玉泉村长潮小学,13511262902,119.70859114861,30.94347379728
647,330500,泗安闻香阁销售门店,浙江省湖州市长兴县振兴大道276号,15088359168,119.66322256261,30.907312807447
648,330500,绿源电动车(仓前二街店),浙江省湖州市长兴县仓前二街243号,05726027819,119.91816919621,31.007548523843
649,330500,绿源电动车(千秋街店),浙江省湖州市德清县千秋街383-395号,05728820588,119.97515920208,30.548097215099
650,330500,绿源电动车(南街店),浙江省湖州市吴兴区南街294号,05722025079,120.1055354916,30.864771239826
651,330600,绿源电动车(轻纺城大道店),浙江省绍兴市柯桥区轻纺城大道,057584091776,120.48190990912,30.072653825557
652,330600,绿源电动车(人民中路6店),浙江省绍兴市上虞区人民中路338号,057582611111,120.88217937951,30.022059121742
653,330600,绿源电动车(杨绍线店),浙江省绍兴市柯桥区杨绍线,13676899315,120.39159827751,30.135697421182
654,330600,绿源电动车(长宅线店),浙江省绍兴市嵊州市长宅线,13065550350,120.62102649767,29.463900880816
655,330600,绿源电动车(三江街道店),浙江绍兴嵊州三江街道仙景花苑14-20,057583350586,120.84050963801,29.592465594919
656,330600,绿源电动车(中兴中路店),浙江省绍兴市越城区中兴中路329号中兴中路,,120.59425078093,30.014271515864
657,330600,绿源电动车(西江路店),浙江省绍兴市越城区西江路,057588091378,120.58211581392,29.983817691383
658,330600,绿源电动车(鹅境公交站店),浙江省绍兴市越城区杨绍线环城西路,057588091378,120.55856841514,29.997204563866
659,330600,绿源电动车(鲁迅东路店),浙江省绍兴市越城区鲁迅东路347号,057589580086,120.61831174382,29.997175525589
660,330600,绿源电动车(百盛街店),浙江省绍兴市越城区百盛街,057588170959,120.61278873861,30.092733946507
661,330700,绿源电动车(华夏大道店),浙江省金华市东阳市华夏大道223--225号,,120.3275697461,29.167405581256
662,330700,绿源电动车(横黄线店),浙江省金华市东阳市横黄线,057986223708,120.15386677384,29.166413277
663,330700,绿源电动车(甘溪东街店),浙江省金华市东阳市甘溪东街,057986662448,120.25649366621,29.292129181951
664,330700,绿源电动车(中山路店),浙江省金华市东阳市中山路10号,057986188324,120.23254225775,29.269168460176
665,330700,绿源电动车(东义路店),浙江省金华市东阳市东义路57号,057986186366,120.21646096075,29.280789741643
666,330700,绿源电动车(南下线店),浙江省金华市东阳市南下线,057986446557,120.32477070586,29.044626276814
667,330700,绿源电动车(曹宅镇店),浙江省金华市曹宅镇双河路75号,,119.76296049631,29.204848816487
668,330700,绿源电动车(金瓯路店),浙江省金华市金东区金瓯路309号金瓯路,1375898811,119.69094703101,29.120177587344
669,330700,绿源电动车(荷北街店),浙江省金华市金东区清傅村镇荷北街,057983274623,119.90642505739,29.241762454056
670,330700,绿源电动车(澧兴路专卖店),浙金华澧浦镇澧兴路187,,119.81492351471,29.10826103273
671,330700,绿源电动车(环镇北路店),浙江省金华市金东区孝顺镇环镇北路,,119.87681762023,29.182821055324
672,330700,绿源电动车(石城街专卖店),浙江省金华市婺城区石城街,121121,119.60999754904,29.062934920799
673,330700,绿源电动车(兰浦西路店),浙江省金华市兰溪市兰浦西路,13516901986,119.82308277635,29.372172984364
674,330700,绿源电动车(永昌加油站店),浙江省金华市兰溪市330国道永昌加油站,15958412683,119.36750098264,29.234078288398
675,330700,绿源电动车(方前镇店),浙江省金华市磐安县方前镇中大街37号,13857949505,120.69166047344,29.054275541713
676,330700,绿源电动车(白马镇店),浙江省金华市浦江县兰王线白马镇中学,057984295200,120.05845498734,29.50711870836
677,330700,绿源电动车(岩头镇店),浙江省金华市浦江县岩头镇,18757652892,119.89858477667,29.459077359229
678,330700,绿源电动车(北山路店),浙江省金华市婺城区北山路258号（骆家塘）,057982292879,119.64455997771,29.127918229379
679,330700,绿源电动车(李渔路专卖店),浙江省金华市婺城区李渔路723号李渔路,057982478271,119.65853462822,29.087630334186
680,330700,绿源电动车(八一路专卖5店),浙江省金华市婺城区八一南街八一路26号,057982069735,119.65853459082,29.097610918421
681,330700,绿源电动车(武阳西路店),浙江省金华市武义县武阳西路29号,057987671758,119.8181349912,28.902479203172
682,330700,绿源电动车(城东路店),浙江省金华市武义县柳城镇城东路,057987881704,119.60547984471,28.631319019233
683,330700,绿源电动车(金衢路店),浙江省金华市婺城区金衢路,15988599657,119.61927743119,29.077259435027
684,330700,绿源电动车(八达路店),浙江省金华市婺城区八达路108号八达中路,13588651954,119.60908881642,29.066726794024
685,330700,绿源电动车(新农贸店),浙江省金华市婺城区新农贸1号,,119.65103240758,29.070288519
686,330700,绿源电动车(雅兴路店),浙金华雅畈镇雅兴路28号,,119.68709586638,29.038175951931
687,330700,绿源电动车(竹马乡镇店),江省金华市婺城区竹马乡镇府对面1号,,119.59702413278,29.144154935507
688,330700,绿源电动车(义东路专卖店),浙江省金华市义乌市义东路,057985470848,120.08677886923,29.317361824695
689,330700,绿源电动车(雪峰西路店),浙江省金华市义乌市雪峰西路,057985471658,120.06626955638,29.323303350847
690,330700,绿源电动车(银尔路店),浙江省金华市义乌市银尔路18号,0579532145678,120.06229233194,29.374067552406
691,330700,绿源电动车（城北路店）,后宅街道城北路N108号,,120.06202100433,29.380131647974
692,330700,绿源电动车(九铃东路店),浙江省金华市永康市九铃东路3300号,,120.04783316103,28.900271894387
693,330700,绿源电动车(唐先西街店),浙江省金华市永康市唐先西街,057987503392,120.12727438164,29.03524755576
694,330800,绿源电动车(常河线店),浙江省衢州市常山县阁底镇常河线,15268072495,118.61347608668,28.93085579702
695,330800,绿源电动车(文峰东路店),浙江省衢州市常山县文峰东路77号,05705011375,118.52960875109,28.904788374416
696,330800,绿源电动车(同弓镇店),浙江省衢州市常山县同弓镇上红线,15257031240,118.43805035956,28.902718358567
697,330800,绿源电动车(凤林中心小学店),浙江省衢州市江山市大泉线凤林镇中心小学,05704711589,118.50535586826,28.526176052945
698,330800,绿源电动车(和睦小学店),浙江省衢州市江山市和睦小学,13587128124,118.58263170451,28.631618293139
699,330800,绿源电动车(上余镇店),浙江省衢州市江山市大上线上余镇大溪滩,05704332820,118.70878101612,28.79185465394
700,330800,绿源电动车(赵家中学店),浙江省衢州市江山市46省道赵家中学,05704181558,118.66619934526,28.751222619944
701,330800,绿源电动车(四都镇店),浙江省衢州市江山市四都镇双江县,18767028208,118.70220175691,28.844073693836
702,330800,绿源电动车(坛石邮政所店),浙江省衢州市江山市江青线坛石邮政所,13757041274,118.50520058848,28.716551127897
703,330800,绿源电动车(建阳车行店),浙江省衢州市江山市虎山街道江山虎商品混凝土有限公司,13757001723,118.60744671817,28.739725311499
704,330800,绿源电动车(江碗线店),浙江省衢州市江山市江碗线,18368615168,118.66374763321,28.699704750001
705,330800,绿源电动车(兴华北街店),浙江省衢州市江山市兴华北街峡口镇华联超市,05704833368,118.53718773792,28.474865583212
706,330800,绿源电动车(新兴街店),浙江省衢州市江山市新兴街,05704383737,118.51310717467,28.628142982316
707,330800,绿源电动车(环城西路10店),浙江省衢州市江山市环城西路134-136号南市街,05704963318,118.62712948202,28.734625841592
708,330800,绿源电动车(荷花中路专卖店),浙江省衢州市柯城区荷花中路180号,05703079123,118.88152063727,28.948493907173
709,330800,绿源电动车(白马街店),浙江省衢州市衢江区廿里站白马街99号,13575659479,118.83944959852,28.879000736292
710,330800,绿源电动车(峡川镇专卖店),浙江省衢州市衢江区富衢线峡川镇,13625802628,118.99783961437,29.148149541779
711,331000,绿源电动车(云西路专卖3店),浙江省台州市椒江区云西路22号,13073805269,121.43725569359,28.673046898887
712,331000,绿源电动车（三佳东路店）,浙江省台州市临海市三佳东路,057685902880,121.25527675243,28.928095646956
713,331000,绿源电动车(上马北路专卖店),浙江省台州市温岭市上马北路,13736556581,121.61306046652,28.284205224292
714,331000,绿源电动车(新大街店),浙江省台州市仙居县白塔镇新大街,057687013058,120.59502217059,28.759679828084
715,331000,绿源电动车(临石路店),浙江省台州市仙居县横溪镇山枣园村临石路46号,13958510005,120.47588769812,28.741268796759
716,331000,绿源电动车(城北西路店),浙江省台州市仙居县下各镇穿镇路427号,13967614882,120.85892647048,28.86426212767
717,331100,绿源电动车(电力路店),浙江省丽水市缙云县电力路78号,05783123717,120.08367617566,28.654690940364
718,331100,绿源电动车(人民街店),浙江省丽水市莲都区人民街201号人民街,15857827888,119.91793042437,28.46675060615
719,331100,绿源电动车(公园路7店),浙江省丽水市龙泉市公园路,05787081628,119.13385663444,28.07765303545
720,331100,绿源电动车(江滨路店),浙江省丽水市庆元县菇源路14号,05786128582,119.06414733289,27.62891785036
721,331100,绿源电动车(解放街店),浙江省丽水市莲都区解放街356号,05782201158,119.93080355324,28.453221800885
722,331100,绿源电动车(开发路店),浙江省丽水市莲都区开发路解放街645号,05782175970,119.93978573345,28.45331661478
723,331100,绿源电动车(东街店),浙江省丽水市遂昌县南街一弄一支弄5-1号至2号,,119.28329081865,28.595689449899
724,331100,绿源电动车(石练镇店),浙江省丽水市遂昌县三际线石练镇,15988026337,119.07169855982,28.50773136857
725,340100,绿源电动车(天山路店),安徽省合肥市包河区天山路洞庭湖路3086号,13295510099,117.30291373709,31.744171252984
726,340100,绿源电动车(葛大路专卖店),安徽省合肥市包河区淝河镇葛大路,18019920612,117.31825276326,31.815520147912
727,340100,绿源电动车(福州路店),安徽省合肥市包河区义城镇福州路,13075500046,117.30592674644,31.75076450804
728,340100,绿源电动车(合瓦路店),皖长丰县岗集镇合瓦路26号,,117.20494759291,31.964028435038
